5 Minutes,Lane 1 Flow (Veh/5 Minutes),% Observed
2/15/2015 8:55,41,100
2/15/2015 9:00,53,100
2/15/2015 9:05,51,100
2/15/2015 9:10,70,100
2/15/2015 9:15,54,100
2/15/2015 9:20,64,100
2/15/2015 9:25,63,100
2/15/2015 9:30,43,100
2/15/2015 9:35,59,100
2/15/2015 9:40,58,100
2/15/2015 9:45,64,100
2/15/2015 9:50,70,100
2/15/2015 9:55,70,100
2/15/2015 10:00,70,100
2/15/2015 10:05,69,100
2/15/2015 10:10,48,100
2/15/2015 10:15,72,100
2/15/2015 10:20,78,100
2/15/2015 10:25,110,100
2/15/2015 10:30,78,100
2/15/2015 10:35,82,100
2/15/2015 10:40,77,100
2/15/2015 10:45,68,100
2/15/2015 10:50,85,100
2/15/2015 10:55,85,100
2/15/2015 11:00,71,100
2/15/2015 11:05,88,100
2/15/2015 11:10,88,100
2/15/2015 11:15,60,100
2/15/2015 11:20,79,100
2/15/2015 11:25,107,100
2/15/2015 11:30,100,100
2/15/2015 11:35,79,100
2/15/2015 11:40,0,0
2/15/2015 11:45,109,100
2/15/2015 11:50,82,100
2/15/2015 11:55,69,100
2/15/2015 12:00,87,100
2/15/2015 12:05,88,100
2/15/2015 12:10,85,100
2/15/2015 12:15,93,100
2/15/2015 12:20,87,100
2/15/2015 12:25,91,100
2/15/2015 12:30,94,100
2/15/2015 12:35,92,100
2/15/2015 12:40,50,100
2/15/2015 12:45,97,100
2/15/2015 12:50,77,100
2/15/2015 12:55,78,100
2/15/2015 13:00,68,100
2/15/2015 13:05,96,100
2/15/2015 13:10,111,100
2/15/2015 13:15,69,100
2/15/2015 13:20,84,100
2/15/2015 13:25,114,100
2/15/2015 13:30,88,100
2/15/2015 13:35,76,100
2/15/2015 13:40,63,100
2/15/2015 13:45,93,100
2/15/2015 13:50,96,100
2/15/2015 13:55,88,100
2/15/2015 14:00,160,100
2/15/2015 14:05,0,0
2/15/2015 14:10,0,0
2/15/2015 14:15,0,0
2/15/2015 14:20,0,0
2/15/2015 14:25,130,100
2/15/2015 14:30,98,100
2/15/2015 14:35,99,100
2/15/2015 14:40,88,100
2/15/2015 14:45,73,100
2/15/2015 14:50,78,100
2/15/2015 14:55,91,100
2/15/2015 15:00,72,100
2/15/2015 15:05,67,100
2/15/2015 15:10,94,100
2/15/2015 15:15,97,100
2/15/2015 15:20,70,100
2/15/2015 15:25,92,100
2/15/2015 15:30,102,100
2/15/2015 15:35,79,100
2/15/2015 15:40,98,100
2/15/2015 15:45,71,100
2/15/2015 15:50,66,100
2/15/2015 15:55,69,100
2/15/2015 16:00,97,100
2/15/2015 16:05,94,100
2/15/2015 16:10,67,100
2/15/2015 16:15,96,100
2/15/2015 16:20,82,100
2/15/2015 16:25,81,100
2/15/2015 16:30,73,100
2/15/2015 16:35,68,100
2/15/2015 16:40,78,100
2/15/2015 16:45,70,100
2/15/2015 16:50,83,100
2/15/2015 16:55,67,100
2/15/2015 17:00,77,100
2/15/2015 17:05,74,100
2/15/2015 17:10,90,100
2/15/2015 17:15,70,100
2/15/2015 17:20,78,100
2/15/2015 17:25,40,100
2/15/2015 17:30,77,100
2/15/2015 17:35,101,100
2/15/2015 17:40,76,100
2/15/2015 17:45,101,100
2/15/2015 17:50,77,100
2/15/2015 17:55,73,100
2/15/2015 18:00,59,100
2/15/2015 18:05,73,100
2/15/2015 18:10,66,100
2/15/2015 18:15,70,100
2/15/2015 18:20,79,100
2/15/2015 18:25,74,100
2/15/2015 18:30,81,100
2/15/2015 18:35,69,100
2/15/2015 18:40,81,100
2/15/2015 18:45,71,100
2/15/2015 18:50,62,100
2/15/2015 18:55,0,0
2/15/2015 19:00,79,100
2/15/2015 19:05,69,100
2/15/2015 19:10,60,100
2/15/2015 19:15,75,100
2/15/2015 19:20,83,100
2/15/2015 19:25,69,100
2/15/2015 19:30,85,100
2/15/2015 19:35,70,100
2/15/2015 19:40,81,100
2/15/2015 19:45,64,100
2/15/2015 19:50,85,100
2/15/2015 19:55,94,100
2/15/2015 20:00,74,100
2/15/2015 20:05,63,100
2/15/2015 20:10,88,100
2/15/2015 20:15,80,100
2/15/2015 20:20,68,100
2/15/2015 20:25,84,100
2/15/2015 20:30,83,100
2/15/2015 20:35,60,100
2/15/2015 20:40,81,100
2/15/2015 20:45,71,100
2/15/2015 20:50,68,100
2/15/2015 20:55,63,100
2/15/2015 21:00,74,100
2/15/2015 21:05,74,100
2/15/2015 21:10,83,100
2/15/2015 21:15,70,100
2/15/2015 21:20,73,100
2/15/2015 21:25,54,100
2/15/2015 21:30,56,100
2/15/2015 21:35,47,100
2/15/2015 21:40,63,100
2/15/2015 21:45,60,100
2/15/2015 21:50,64,100
2/15/2015 21:55,89,100
2/15/2015 22:00,66,100
2/15/2015 22:05,75,100
2/15/2015 22:10,58,100
2/15/2015 22:15,56,100
2/15/2015 22:20,70,100
2/15/2015 22:25,49,100
2/15/2015 22:30,61,100
2/15/2015 22:35,49,100
2/15/2015 22:40,66,100
2/15/2015 22:45,49,100
2/15/2015 22:50,55,100
2/15/2015 22:55,24,100
2/15/2015 23:00,53,100
2/15/2015 23:05,52,100
2/15/2015 23:10,51,100
2/15/2015 23:15,39,100
2/15/2015 23:20,38,100
2/15/2015 23:25,36,100
2/15/2015 23:30,41,100
2/15/2015 23:35,30,100
2/15/2015 23:40,41,100
2/15/2015 23:45,40,100
2/15/2015 23:50,35,100
2/15/2015 23:55,35,100
2/16/2015 0:00,41,100
2/16/2015 0:05,38,100
2/16/2015 0:10,37,100
2/16/2015 0:15,30,100
2/16/2015 0:20,25,100
2/16/2015 0:25,28,100
2/16/2015 0:30,34,100
2/16/2015 0:35,27,100
2/16/2015 0:40,23,100
2/16/2015 0:45,21,100
2/16/2015 0:50,21,100
2/16/2015 0:55,21,100
2/16/2015 1:00,15,100
2/16/2015 1:05,24,100
2/16/2015 1:10,12,100
2/16/2015 1:15,14,100
2/16/2015 1:20,23,100
2/16/2015 1:25,22,100
2/16/2015 1:30,23,100
2/16/2015 1:35,14,100
2/16/2015 1:40,25,100
2/16/2015 1:45,33,100
2/16/2015 1:50,24,100
2/16/2015 1:55,26,100
2/16/2015 2:00,25,100
2/16/2015 2:05,44,100
2/16/2015 2:10,22,100
2/16/2015 2:15,21,100
2/16/2015 2:20,24,100
2/16/2015 2:25,14,100
2/16/2015 2:30,20,100
2/16/2015 2:35,18,100
2/16/2015 2:40,20,100
2/16/2015 2:45,18,100
2/16/2015 2:50,12,100
2/16/2015 2:55,14,100
2/16/2015 3:00,13,100
2/16/2015 3:05,10,100
2/16/2015 3:10,18,100
2/16/2015 3:15,8,100
2/16/2015 3:20,10,100
2/16/2015 3:25,6,100
2/16/2015 3:30,12,100
2/16/2015 3:35,7,100
2/16/2015 3:40,9,100
2/16/2015 3:45,14,100
2/16/2015 3:50,11,100
2/16/2015 3:55,7,100
2/16/2015 4:00,11,100
2/16/2015 4:05,5,100
2/16/2015 4:10,10,100
2/16/2015 4:15,11,100
2/16/2015 4:20,8,100
2/16/2015 4:25,18,100
2/16/2015 4:30,12,100
2/16/2015 4:35,13,100
2/16/2015 4:40,10,100
2/16/2015 4:45,17,100
2/16/2015 4:50,13,100
2/16/2015 4:55,10,100
2/16/2015 5:00,14,100
2/16/2015 5:05,16,100
2/16/2015 5:10,18,100
2/16/2015 5:15,17,100
2/16/2015 5:20,23,100
2/16/2015 5:25,23,100
2/16/2015 5:30,24,100
2/16/2015 5:35,28,100
2/16/2015 5:40,34,100
2/16/2015 5:45,25,100
2/16/2015 5:50,28,100
2/16/2015 5:55,33,100
2/16/2015 6:00,36,100
2/16/2015 6:05,46,100
2/16/2015 6:10,42,100
2/16/2015 6:15,53,100
2/16/2015 6:20,22,100
2/16/2015 6:25,33,100
2/16/2015 6:30,57,100
2/16/2015 6:35,41,100
2/16/2015 6:40,58,100
2/16/2015 6:45,64,100
2/16/2015 6:50,56,100
2/16/2015 6:55,52,100
2/16/2015 7:00,58,100
2/16/2015 7:05,67,100
2/16/2015 7:10,72,100
2/16/2015 7:15,78,100
2/16/2015 7:20,71,100
2/16/2015 7:25,68,100
2/16/2015 7:30,52,100
2/16/2015 7:35,67,100
2/16/2015 7:40,48,100
2/16/2015 7:45,70,100
2/16/2015 7:50,63,100
2/16/2015 7:55,83,100
2/16/2015 8:00,61,100
2/16/2015 8:05,58,100
2/16/2015 8:10,71,100
2/16/2015 8:15,69,100
2/16/2015 8:20,59,100
2/16/2015 8:25,50,100
2/16/2015 8:30,72,100
2/16/2015 8:35,67,100
2/16/2015 8:40,55,100
2/16/2015 8:45,55,100
2/16/2015 8:50,57,100
2/16/2015 8:55,68,100
2/16/2015 9:00,75,100
2/16/2015 9:05,51,100
2/16/2015 9:10,66,100
2/16/2015 9:15,46,100
2/16/2015 9:20,63,100
2/16/2015 9:25,52,100
2/16/2015 9:30,67,100
2/16/2015 9:35,73,100
2/16/2015 9:40,86,100
2/16/2015 9:45,65,100
2/16/2015 9:50,56,100
2/16/2015 9:55,65,100
2/16/2015 10:00,46,100
2/16/2015 10:05,55,100
2/16/2015 10:10,72,100
2/16/2015 10:15,74,100
2/16/2015 10:20,56,100
2/16/2015 10:25,73,100
2/16/2015 10:30,61,100
2/16/2015 10:35,71,100
2/16/2015 10:40,85,100
2/16/2015 10:45,61,100
2/16/2015 10:50,69,100
2/16/2015 10:55,72,100
2/16/2015 11:00,58,100
2/16/2015 11:05,63,100
2/16/2015 11:10,83,100
2/16/2015 11:15,74,100
2/16/2015 11:20,79,100
2/16/2015 11:25,91,100
2/16/2015 11:30,72,100
2/16/2015 11:35,75,100
2/16/2015 11:40,86,100
2/16/2015 11:45,84,100
2/16/2015 11:50,80,100
2/16/2015 11:55,93,100
2/16/2015 12:00,94,100
2/16/2015 12:05,81,100
2/16/2015 12:10,91,100
2/16/2015 12:15,90,100
2/16/2015 12:20,82,100
2/16/2015 12:25,92,100
2/16/2015 12:30,88,100
2/16/2015 12:35,73,100
2/16/2015 12:40,101,100
2/16/2015 12:45,82,100
2/16/2015 12:50,90,100
2/16/2015 12:55,91,100
2/16/2015 13:00,97,100
2/16/2015 13:05,92,100
2/16/2015 13:10,101,100
2/16/2015 13:15,94,100
2/16/2015 13:20,97,100
2/16/2015 13:25,83,100
2/16/2015 13:30,94,100
2/16/2015 13:35,109,100
2/16/2015 13:40,84,100
2/16/2015 13:45,91,100
2/16/2015 13:50,72,100
2/16/2015 13:55,78,100
2/16/2015 14:00,83,100
2/16/2015 14:05,89,100
2/16/2015 14:10,100,100
2/16/2015 14:15,62,100
2/16/2015 14:20,102,100
2/16/2015 14:25,86,100
2/16/2015 14:30,84,100
2/16/2015 14:35,91,100
2/16/2015 14:40,98,100
2/16/2015 14:45,112,100
2/16/2015 14:50,115,100
2/16/2015 14:55,87,100
2/16/2015 15:00,82,100
2/16/2015 15:05,91,100
2/16/2015 15:10,90,100
2/16/2015 15:15,102,100
2/16/2015 15:20,92,100
2/16/2015 15:25,91,100
2/16/2015 15:30,87,100
2/16/2015 15:35,107,100
2/16/2015 15:40,84,100
2/16/2015 15:45,97,100
2/16/2015 15:50,69,100
2/16/2015 15:55,68,100
2/16/2015 16:00,100,100
2/16/2015 16:05,87,100
2/16/2015 16:10,94,100
2/16/2015 16:15,95,100
2/16/2015 16:20,89,100
2/16/2015 16:25,85,100
2/16/2015 16:30,79,100
2/16/2015 16:35,96,100
2/16/2015 16:40,80,100
2/16/2015 16:45,80,100
2/16/2015 16:50,91,100
2/16/2015 16:55,91,100
2/16/2015 17:00,84,100
2/16/2015 17:05,85,100
2/16/2015 17:10,100,100
2/16/2015 17:15,106,100
2/16/2015 17:20,101,100
2/16/2015 17:25,89,100
2/16/2015 17:30,97,100
2/16/2015 17:35,90,100
2/16/2015 17:40,92,100
2/16/2015 17:45,68,100
2/16/2015 17:50,74,100
2/16/2015 17:55,91,100
2/16/2015 18:00,93,100
2/16/2015 18:05,104,100
2/16/2015 18:10,98,100
2/16/2015 18:15,96,100
2/16/2015 18:20,99,100
2/16/2015 18:25,66,100
2/16/2015 18:30,85,100
2/16/2015 18:35,66,100
2/16/2015 18:40,64,100
2/16/2015 18:45,88,100
2/16/2015 18:50,82,100
2/16/2015 18:55,88,100
2/16/2015 19:00,86,100
2/16/2015 19:05,73,100
2/16/2015 19:10,80,100
2/16/2015 19:15,87,100
2/16/2015 19:20,81,100
2/16/2015 19:25,93,100
2/16/2015 19:30,68,100
2/16/2015 19:35,67,100
2/16/2015 19:40,84,100
2/16/2015 19:45,89,100
2/16/2015 19:50,62,100
2/16/2015 19:55,84,100
2/16/2015 20:00,54,100
2/16/2015 20:05,68,100
2/16/2015 20:10,81,100
2/16/2015 20:15,81,100
2/16/2015 20:20,70,100
2/16/2015 20:25,74,100
2/16/2015 20:30,68,100
2/16/2015 20:35,59,100
2/16/2015 20:40,71,100
2/16/2015 20:45,68,100
2/16/2015 20:50,45,100
2/16/2015 20:55,49,100
2/16/2015 21:00,75,100
2/16/2015 21:05,65,100
2/16/2015 21:10,80,100
2/16/2015 21:15,80,100
2/16/2015 21:20,69,100
2/16/2015 21:25,69,100
2/16/2015 21:30,67,100
2/16/2015 21:35,70,100
2/16/2015 21:40,45,100
2/16/2015 21:45,59,100
2/16/2015 21:50,64,100
2/16/2015 21:55,58,100
2/16/2015 22:00,87,100
2/16/2015 22:05,100,100
2/16/2015 22:10,119,100
2/16/2015 22:15,141,100
2/16/2015 22:20,120,100
2/16/2015 22:25,110,100
2/16/2015 22:30,72,100
2/16/2015 22:35,83,100
2/16/2015 22:40,77,100
2/16/2015 22:45,51,100
2/16/2015 22:50,59,100
2/16/2015 22:55,55,100
2/16/2015 23:00,52,100
2/16/2015 23:05,74,100
2/16/2015 23:10,61,100
2/16/2015 23:15,49,100
2/16/2015 23:20,42,100
2/16/2015 23:25,32,100
2/16/2015 23:30,34,100
2/16/2015 23:35,38,100
2/16/2015 23:40,30,100
2/16/2015 23:45,21,100
2/16/2015 23:50,27,100
2/16/2015 23:55,29,100
2/17/2015 0:00,27,100
2/17/2015 0:05,30,100
2/17/2015 0:10,32,100
2/17/2015 0:15,27,100
2/17/2015 0:20,16,100
2/17/2015 0:25,20,100
2/17/2015 0:30,15,100
2/17/2015 0:35,17,100
2/17/2015 0:40,11,100
2/17/2015 0:45,11,100
2/17/2015 0:50,13,100
2/17/2015 0:55,16,100
2/17/2015 1:00,9,100
2/17/2015 1:05,15,100
2/17/2015 1:10,11,100
2/17/2015 1:15,8,100
2/17/2015 1:20,11,100
2/17/2015 1:25,11,100
2/17/2015 1:30,9,100
2/17/2015 1:35,11,100
2/17/2015 1:40,9,100
2/17/2015 1:45,12,100
2/17/2015 1:50,9,100
2/17/2015 1:55,8,100
2/17/2015 2:00,10,100
2/17/2015 2:05,12,100
2/17/2015 2:10,13,100
2/17/2015 2:15,5,100
2/17/2015 2:20,8,100
2/17/2015 2:25,12,100
2/17/2015 2:30,23,100
2/17/2015 2:35,7,100
2/17/2015 2:40,11,100
2/17/2015 2:45,9,100
2/17/2015 2:50,4,100
2/17/2015 2:55,3,100
2/17/2015 3:00,10,100
2/17/2015 3:05,4,100
2/17/2015 3:10,7,100
2/17/2015 3:15,7,100
2/17/2015 3:20,7,100
2/17/2015 3:25,8,100
2/17/2015 3:30,7,100
2/17/2015 3:35,8,100
2/17/2015 3:40,13,100
2/17/2015 3:45,9,100
2/17/2015 3:50,9,100
2/17/2015 3:55,8,100
2/17/2015 4:00,7,100
2/17/2015 4:05,11,100
2/17/2015 4:10,8,100
2/17/2015 4:15,14,100
2/17/2015 4:20,7,100
2/17/2015 4:25,12,100
2/17/2015 4:30,7,100
2/17/2015 4:35,12,100
2/17/2015 4:40,15,100
2/17/2015 4:45,13,100
2/17/2015 4:50,17,100
2/17/2015 4:55,15,100
2/17/2015 5:00,18,100
2/17/2015 5:05,15,100
2/17/2015 5:10,30,100
2/17/2015 5:15,20,100
2/17/2015 5:20,26,100
2/17/2015 5:25,26,100
2/17/2015 5:30,36,100
2/17/2015 5:35,42,100
2/17/2015 5:40,39,100
2/17/2015 5:45,36,100
2/17/2015 5:50,34,100
2/17/2015 5:55,46,100
2/17/2015 6:00,28,100
2/17/2015 6:05,44,100
2/17/2015 6:10,45,100
2/17/2015 6:15,42,100
2/17/2015 6:20,58,100
2/17/2015 6:25,56,100
2/17/2015 6:30,72,100
2/17/2015 6:35,65,100
2/17/2015 6:40,70,100
2/17/2015 6:45,75,100
2/17/2015 6:50,83,100
2/17/2015 6:55,78,100
2/17/2015 7:00,89,100
2/17/2015 7:05,94,100
2/17/2015 7:10,86,100
2/17/2015 7:15,90,100
2/17/2015 7:20,100,100
2/17/2015 7:25,80,100
2/17/2015 7:30,86,100
2/17/2015 7:35,99,100
2/17/2015 7:40,99,100
2/17/2015 7:45,98,100
2/17/2015 7:50,97,100
2/17/2015 7:55,83,100
2/17/2015 8:00,106,100
2/17/2015 8:05,96,100
2/17/2015 8:10,104,100
2/17/2015 8:15,89,100
2/17/2015 8:20,89,100
2/17/2015 8:25,78,100
2/17/2015 8:30,107,100
2/17/2015 8:35,97,100
2/17/2015 8:40,108,100
2/17/2015 8:45,99,100
2/17/2015 8:50,109,100
2/17/2015 8:55,84,100
2/17/2015 9:00,50,100
2/17/2015 9:05,96,100
2/17/2015 9:10,86,100
2/17/2015 9:15,71,100
2/17/2015 9:20,77,100
2/17/2015 9:25,90,100
2/17/2015 9:30,85,100
2/17/2015 9:35,83,100
2/17/2015 9:40,104,100
2/17/2015 9:45,98,100
2/17/2015 9:50,87,100
2/17/2015 9:55,72,100
2/17/2015 10:00,88,100
2/17/2015 10:05,85,100
2/17/2015 10:10,80,100
2/17/2015 10:15,91,100
2/17/2015 10:20,81,100
2/17/2015 10:25,64,100
2/17/2015 10:30,94,100
2/17/2015 10:35,96,100
2/17/2015 10:40,97,100
2/17/2015 10:45,93,100
2/17/2015 10:50,102,100
2/17/2015 10:55,95,100
2/17/2015 11:00,97,100
2/17/2015 11:05,103,100
2/17/2015 11:10,99,100
2/17/2015 11:15,99,100
2/17/2015 11:20,101,100
2/17/2015 11:25,91,100
2/17/2015 11:30,104,100
2/17/2015 11:35,94,100
2/17/2015 11:40,91,100
2/17/2015 11:45,118,100
2/17/2015 11:50,102,100
2/17/2015 11:55,100,100
2/17/2015 12:00,92,100
2/17/2015 12:05,101,100
2/17/2015 12:10,106,100
2/17/2015 12:15,105,100
2/17/2015 12:20,108,100
2/17/2015 12:25,115,100
2/17/2015 12:30,104,100
2/17/2015 12:35,104,100
2/17/2015 12:40,106,100
2/17/2015 12:45,102,100
2/17/2015 12:50,106,100
2/17/2015 12:55,106,100
2/17/2015 13:00,109,100
2/17/2015 13:05,107,100
2/17/2015 13:10,95,100
2/17/2015 13:15,105,100
2/17/2015 13:20,109,100
2/17/2015 13:25,97,100
2/17/2015 13:30,111,100
2/17/2015 13:35,108,100
2/17/2015 13:40,105,100
2/17/2015 13:45,101,100
2/17/2015 13:50,108,100
2/17/2015 13:55,115,100
2/17/2015 14:00,112,100
2/17/2015 14:05,110,100
2/17/2015 14:10,112,100
2/17/2015 14:15,116,100
2/17/2015 14:20,116,100
2/17/2015 14:25,109,100
2/17/2015 14:30,110,100
2/17/2015 14:35,112,100
2/17/2015 14:40,114,100
2/17/2015 14:45,104,100
2/17/2015 14:50,118,100
2/17/2015 14:55,113,100
2/17/2015 15:00,111,100
2/17/2015 15:05,115,100
2/17/2015 15:10,115,100
2/17/2015 15:15,116,100
2/17/2015 15:20,120,100
2/17/2015 15:25,113,100
2/17/2015 15:30,115,100
2/17/2015 15:35,119,100
2/17/2015 15:40,116,100
2/17/2015 15:45,118,100
2/17/2015 15:50,112,100
2/17/2015 15:55,114,100
2/17/2015 16:00,108,100
2/17/2015 16:05,122,100
2/17/2015 16:10,113,100
2/17/2015 16:15,112,100
2/17/2015 16:20,113,100
2/17/2015 16:25,116,100
2/17/2015 16:30,109,100
2/17/2015 16:35,113,100
2/17/2015 16:40,116,100
2/17/2015 16:45,112,100
2/17/2015 16:50,120,100
2/17/2015 16:55,116,100
2/17/2015 17:00,110,100
2/17/2015 17:05,113,100
2/17/2015 17:10,116,100
2/17/2015 17:15,111,100
2/17/2015 17:20,102,100
2/17/2015 17:25,117,100
2/17/2015 17:30,120,100
2/17/2015 17:35,115,100
2/17/2015 17:40,115,100
2/17/2015 17:45,119,100
2/17/2015 17:50,111,100
2/17/2015 17:55,94,100
2/17/2015 18:00,97,100
2/17/2015 18:05,112,100
2/17/2015 18:10,117,100
2/17/2015 18:15,115,100
2/17/2015 18:20,109,100
2/17/2015 18:25,115,100
2/17/2015 18:30,99,100
2/17/2015 18:35,115,100
2/17/2015 18:40,118,100
2/17/2015 18:45,112,100
2/17/2015 18:50,116,100
2/17/2015 18:55,91,100
2/17/2015 19:00,103,100
2/17/2015 19:05,118,100
2/17/2015 19:10,115,100
2/17/2015 19:15,115,100
2/17/2015 19:20,116,100
2/17/2015 19:25,108,100
2/17/2015 19:30,113,100
2/17/2015 19:35,114,100
2/17/2015 19:40,116,100
2/17/2015 19:45,99,100
2/17/2015 19:50,114,100
2/17/2015 19:55,104,100
2/17/2015 20:00,109,100
2/17/2015 20:05,105,100
2/17/2015 20:10,123,100
2/17/2015 20:15,108,100
2/17/2015 20:20,92,100
2/17/2015 20:25,86,100
2/17/2015 20:30,105,100
2/17/2015 20:35,91,100
2/17/2015 20:40,97,100
2/17/2015 20:45,80,100
2/17/2015 20:50,76,100
2/17/2015 20:55,97,100
2/17/2015 21:00,81,100
2/17/2015 21:05,103,100
2/17/2015 21:10,87,100
2/17/2015 21:15,90,100
2/17/2015 21:20,91,100
2/17/2015 21:25,92,100
2/17/2015 21:30,78,100
2/17/2015 21:35,72,100
2/17/2015 21:40,76,100
2/17/2015 21:45,67,100
2/17/2015 21:50,68,100
2/17/2015 21:55,86,100
2/17/2015 22:00,59,100
2/17/2015 22:05,71,100
2/17/2015 22:10,81,100
2/17/2015 22:15,84,100
2/17/2015 22:20,72,100
2/17/2015 22:25,0,0
2/17/2015 22:30,0,0
2/17/2015 22:35,0,100
2/17/2015 22:40,61,100
2/17/2015 22:45,47,100
2/17/2015 22:50,56,100
2/17/2015 22:55,53,100
2/17/2015 23:00,60,100
2/17/2015 23:05,49,100
2/17/2015 23:10,55,100
2/17/2015 23:15,43,100
2/17/2015 23:20,32,100
2/17/2015 23:25,40,100
2/17/2015 23:30,41,100
2/17/2015 23:35,37,100
2/17/2015 23:40,35,100
2/17/2015 23:45,28,100
2/17/2015 23:50,32,100
2/17/2015 23:55,33,100
2/18/2015 0:00,30,100
2/18/2015 0:05,33,100
2/18/2015 0:10,41,100
2/18/2015 0:15,32,100
2/18/2015 0:20,20,100
2/18/2015 0:25,18,100
2/18/2015 0:30,18,100
2/18/2015 0:35,26,100
2/18/2015 0:40,26,100
2/18/2015 0:45,11,100
2/18/2015 0:50,21,100
2/18/2015 0:55,22,100
2/18/2015 1:00,16,100
2/18/2015 1:05,12,100
2/18/2015 1:10,13,100
2/18/2015 1:15,12,100
2/18/2015 1:20,16,100
2/18/2015 1:25,13,100
2/18/2015 1:30,12,100
2/18/2015 1:35,20,100
2/18/2015 1:40,14,100
2/18/2015 1:45,14,100
2/18/2015 1:50,12,100
2/18/2015 1:55,14,100
2/18/2015 2:00,18,100
2/18/2015 2:05,12,100
2/18/2015 2:10,10,100
2/18/2015 2:15,18,100
2/18/2015 2:20,8,100
2/18/2015 2:25,12,100
2/18/2015 2:30,19,100
2/18/2015 2:35,22,100
2/18/2015 2:40,13,100
2/18/2015 2:45,10,100
2/18/2015 2:50,4,100
2/18/2015 2:55,11,100
2/18/2015 3:00,8,100
2/18/2015 3:05,11,100
2/18/2015 3:10,6,100
2/18/2015 3:15,10,100
2/18/2015 3:20,7,100
2/18/2015 3:25,9,100
2/18/2015 3:30,14,100
2/18/2015 3:35,11,100
2/18/2015 3:40,12,100
2/18/2015 3:45,11,100
2/18/2015 3:50,11,100
2/18/2015 3:55,7,100
2/18/2015 4:00,7,100
2/18/2015 4:05,13,100
2/18/2015 4:10,11,100
2/18/2015 4:15,12,100
2/18/2015 4:20,10,100
2/18/2015 4:25,8,100
2/18/2015 4:30,26,100
2/18/2015 4:35,10,100
2/18/2015 4:40,17,100
2/18/2015 4:45,21,100
2/18/2015 4:50,16,100
2/18/2015 4:55,19,100
2/18/2015 5:00,19,100
2/18/2015 5:05,20,100
2/18/2015 5:10,18,100
2/18/2015 5:15,19,100
2/18/2015 5:20,26,100
2/18/2015 5:25,25,100
2/18/2015 5:30,31,100
2/18/2015 5:35,38,100
2/18/2015 5:40,40,100
2/18/2015 5:45,37,100
2/18/2015 5:50,33,100
2/18/2015 5:55,40,100
2/18/2015 6:00,54,100
2/18/2015 6:05,57,100
2/18/2015 6:10,47,100
2/18/2015 6:15,62,100
2/18/2015 6:20,50,100
2/18/2015 6:25,55,100
2/18/2015 6:30,83,100
2/18/2015 6:35,61,100
2/18/2015 6:40,77,100
2/18/2015 6:45,77,100
2/18/2015 6:50,82,100
2/18/2015 6:55,70,100
2/18/2015 7:00,79,100
2/18/2015 7:05,101,100
2/18/2015 7:10,88,100
2/18/2015 7:15,101,100
2/18/2015 7:20,96,100
2/18/2015 7:25,93,100
2/18/2015 7:30,77,100
2/18/2015 7:35,90,100
2/18/2015 7:40,88,100
2/18/2015 7:45,104,100
2/18/2015 7:50,93,100
2/18/2015 7:55,107,100
2/18/2015 8:00,100,100
2/18/2015 8:05,91,100
2/18/2015 8:10,103,100
2/18/2015 8:15,104,100
2/18/2015 8:20,103,100
2/18/2015 8:25,104,100
2/18/2015 8:30,104,100
2/18/2015 8:35,118,100
2/18/2015 8:40,100,100
2/18/2015 8:45,86,100
2/18/2015 8:50,86,100
2/18/2015 8:55,88,100
2/18/2015 9:00,85,100
2/18/2015 9:05,85,100
2/18/2015 9:10,81,100
2/18/2015 9:15,81,100
2/18/2015 9:20,72,100
2/18/2015 9:25,79,100
2/18/2015 9:30,89,100
2/18/2015 9:35,92,100
2/18/2015 9:40,90,100
2/18/2015 9:45,90,100
2/18/2015 9:50,98,100
2/18/2015 9:55,103,100
2/18/2015 10:00,78,100
2/18/2015 10:05,90,100
2/18/2015 10:10,73,100
2/18/2015 10:15,69,100
2/18/2015 10:20,91,100
2/18/2015 10:25,81,100
2/18/2015 10:30,88,100
2/18/2015 10:35,91,100
2/18/2015 10:40,99,100
2/18/2015 10:45,93,100
2/18/2015 10:50,94,100
2/18/2015 10:55,94,100
2/18/2015 11:00,99,100
2/18/2015 11:05,91,100
2/18/2015 11:10,96,100
2/18/2015 11:15,104,100
2/18/2015 11:20,101,100
2/18/2015 11:25,92,100
2/18/2015 11:30,98,100
2/18/2015 11:35,101,100
2/18/2015 11:40,92,100
2/18/2015 11:45,107,100
2/18/2015 11:50,101,100
2/18/2015 11:55,93,100
2/18/2015 12:00,94,100
2/18/2015 12:05,95,100
2/18/2015 12:10,108,100
2/18/2015 12:15,109,100
2/18/2015 12:20,97,100
2/18/2015 12:25,111,100
2/18/2015 12:30,86,100
2/18/2015 12:35,96,100
2/18/2015 12:40,107,100
2/18/2015 12:45,105,100
2/18/2015 12:50,113,100
2/18/2015 12:55,104,100
2/18/2015 13:00,108,100
2/18/2015 13:05,104,100
2/18/2015 13:10,112,100
2/18/2015 13:15,116,100
2/18/2015 13:20,108,100
2/18/2015 13:25,116,100
2/18/2015 13:30,112,100
2/18/2015 13:35,106,100
2/18/2015 13:40,113,100
2/18/2015 13:45,108,100
2/18/2015 13:50,112,100
2/18/2015 13:55,119,100
2/18/2015 14:00,116,100
2/18/2015 14:05,115,100
2/18/2015 14:10,115,100
2/18/2015 14:15,115,100
2/18/2015 14:20,115,100
2/18/2015 14:25,114,100
