5 Minutes,Lane 1 Flow (Veh/5 Minutes),% Observed
2/10/2015 5:05,9,100
2/10/2015 5:10,19,100
2/10/2015 5:15,13,100
2/10/2015 5:20,19,100
2/10/2015 5:25,19,100
2/10/2015 5:30,25,100
2/10/2015 5:35,24,100
2/10/2015 5:40,26,100
2/10/2015 5:45,32,100
2/10/2015 5:50,31,100
2/10/2015 5:55,38,100
2/10/2015 6:00,46,100
2/10/2015 6:05,33,100
2/10/2015 6:10,38,100
2/10/2015 6:15,31,100
2/10/2015 6:20,22,100
2/10/2015 6:25,18,100
2/10/2015 6:30,33,100
2/10/2015 6:35,23,100
2/10/2015 6:40,28,100
2/10/2015 6:45,35,100
2/10/2015 6:50,31,100
2/10/2015 6:55,18,100
2/10/2015 7:00,21,100
2/10/2015 7:05,29,100
2/10/2015 7:10,27,100
2/10/2015 7:15,29,100
2/10/2015 7:20,21,100
2/10/2015 7:25,38,100
2/10/2015 7:30,39,100
2/10/2015 7:35,40,100
2/10/2015 7:40,52,100
2/10/2015 7:45,34,100
2/10/2015 7:50,58,100
2/10/2015 7:55,52,100
2/10/2015 8:00,53,100
2/10/2015 8:05,48,100
2/10/2015 8:10,49,100
2/10/2015 8:15,41,100
2/10/2015 8:20,47,100
2/10/2015 8:25,69,100
2/10/2015 8:30,49,100
2/10/2015 8:35,49,100
2/10/2015 8:40,62,100
2/10/2015 8:45,55,100
2/10/2015 8:50,69,100
2/10/2015 8:55,72,100
2/10/2015 9:00,68,100
2/10/2015 9:05,59,100
2/10/2015 9:10,55,100
2/10/2015 9:15,73,100
2/10/2015 9:20,60,100
2/10/2015 9:25,59,100
2/10/2015 9:30,47,100
2/10/2015 9:35,49,100
2/10/2015 9:40,48,100
2/10/2015 9:45,57,100
2/10/2015 9:50,59,100
2/10/2015 9:55,39,100
2/10/2015 10:00,64,100
2/10/2015 10:05,57,100
2/10/2015 10:10,49,100
2/10/2015 10:15,47,100
2/10/2015 10:20,40,100
2/10/2015 10:25,50,100
2/10/2015 10:30,55,100
2/10/2015 10:35,43,100
2/10/2015 10:40,47,100
2/10/2015 10:45,58,100
2/10/2015 10:50,41,100
2/10/2015 10:55,55,100
2/10/2015 11:00,42,100
2/10/2015 11:05,43,100
2/10/2015 11:10,45,100
2/10/2015 11:15,48,100
2/10/2015 11:20,34,100
2/10/2015 11:25,46,100
2/10/2015 11:30,56,100
2/10/2015 11:35,43,100
2/10/2015 11:40,40,100
2/10/2015 11:45,37,100
2/10/2015 11:50,33,100
2/10/2015 11:55,50,100
2/10/2015 12:00,46,100
2/10/2015 12:05,47,100
2/10/2015 12:10,37,100
2/10/2015 12:15,41,100
2/10/2015 12:20,30,100
2/10/2015 12:25,35,100
2/10/2015 12:30,40,100
2/10/2015 12:35,43,100
2/10/2015 12:40,33,100
2/10/2015 12:45,33,100
2/10/2015 12:50,25,100
2/10/2015 12:55,26,100
2/10/2015 13:00,28,100
2/10/2015 13:05,20,100
2/10/2015 13:10,19,100
2/10/2015 13:15,14,100
2/10/2015 13:20,29,100
2/10/2015 13:25,34,100
2/10/2015 13:30,26,100
2/10/2015 13:35,32,100
2/10/2015 13:40,31,100
2/10/2015 13:45,28,100
2/10/2015 13:50,31,100
2/10/2015 13:55,31,100
2/10/2015 14:00,29,100
2/10/2015 14:05,32,100
2/10/2015 14:10,25,100
2/10/2015 14:15,20,100
2/10/2015 14:20,29,100
2/10/2015 14:25,28,100
2/10/2015 14:30,19,100
2/10/2015 14:35,24,100
2/10/2015 14:40,19,100
2/10/2015 14:45,26,100
2/10/2015 14:50,28,100
2/10/2015 14:55,25,100
2/10/2015 15:00,24,100
2/10/2015 15:05,26,100
2/10/2015 15:10,28,100
2/10/2015 15:15,25,100
2/10/2015 15:20,17,100
2/10/2015 15:25,24,100
2/10/2015 15:30,19,100
2/10/2015 15:35,23,100
2/10/2015 15:40,15,100
2/10/2015 15:45,26,100
2/10/2015 15:50,20,100
2/10/2015 15:55,21,100
2/10/2015 16:00,12,100
2/10/2015 16:05,15,100
2/10/2015 16:10,13,100
2/10/2015 16:15,17,100
2/10/2015 16:20,15,100
2/10/2015 16:25,11,100
2/10/2015 16:30,10,100
2/10/2015 16:35,13,100
2/10/2015 16:40,20,100
2/10/2015 16:45,5,100
2/10/2015 16:50,19,100
2/10/2015 16:55,15,100
2/10/2015 17:00,17,100
2/10/2015 17:05,19,100
2/10/2015 17:10,18,100
2/10/2015 17:15,15,100
2/10/2015 17:20,14,100
2/10/2015 17:25,13,100
2/10/2015 17:30,14,100
2/10/2015 17:35,19,100
2/10/2015 17:40,16,100
2/10/2015 17:45,19,100
2/10/2015 17:50,22,100
2/10/2015 17:55,18,100
2/10/2015 18:00,19,100
2/10/2015 18:05,22,100
2/10/2015 18:10,21,100
2/10/2015 18:15,24,100
2/10/2015 18:20,23,100
2/10/2015 18:25,28,100
2/10/2015 18:30,24,100
2/10/2015 18:35,45,100
2/10/2015 18:40,43,100
2/10/2015 18:45,55,100
2/10/2015 18:50,49,100
2/10/2015 18:55,50,100
2/10/2015 19:00,40,100
2/10/2015 19:05,43,100
2/10/2015 19:10,38,100
2/10/2015 19:15,27,100
2/10/2015 19:20,31,100
2/10/2015 19:25,35,100
2/10/2015 19:30,19,100
2/10/2015 19:35,31,100
2/10/2015 19:40,27,100
2/10/2015 19:45,22,100
2/10/2015 19:50,36,100
2/10/2015 19:55,26,100
2/10/2015 20:00,23,100
2/10/2015 20:05,21,100
2/10/2015 20:10,13,100
2/10/2015 20:15,24,100
2/10/2015 20:20,19,100
2/10/2015 20:25,18,100
2/10/2015 20:30,18,100
2/10/2015 20:35,17,100
2/10/2015 20:40,22,100
2/10/2015 20:45,16,100
2/10/2015 20:50,19,100
2/10/2015 20:55,15,100
2/10/2015 21:00,17,100
2/10/2015 21:05,14,100
2/10/2015 21:10,16,100
2/10/2015 21:15,23,100
2/10/2015 21:20,13,100
2/10/2015 21:25,13,100
2/10/2015 21:30,24,100
2/10/2015 21:35,12,100
2/10/2015 21:40,12,100
2/10/2015 21:45,15,100
2/10/2015 21:50,16,100
2/10/2015 21:55,8,100
2/10/2015 22:00,20,100
2/10/2015 22:05,18,100
2/10/2015 22:10,16,100
2/10/2015 22:15,18,100
2/10/2015 22:20,14,100
2/10/2015 22:25,14,100
2/10/2015 22:30,13,100
2/10/2015 22:35,14,100
2/10/2015 22:40,19,100
2/10/2015 22:45,12,100
2/10/2015 22:50,13,100
2/10/2015 22:55,13,100
2/10/2015 23:00,6,100
2/10/2015 23:05,10,100
2/10/2015 23:10,14,100
2/10/2015 23:15,10,100
2/10/2015 23:20,13,100
2/10/2015 23:25,7,100
2/10/2015 23:30,9,100
2/10/2015 23:35,6,100
2/10/2015 23:40,12,100
2/10/2015 23:45,9,100
2/10/2015 23:50,4,100
2/10/2015 23:55,4,100
2/11/2015 0:00,3,100
2/11/2015 0:05,3,100
2/11/2015 0:10,5,100
2/11/2015 0:15,5,100
2/11/2015 0:20,6,100
2/11/2015 0:25,7,100
2/11/2015 0:30,4,100
2/11/2015 0:35,6,100
2/11/2015 0:40,2,100
2/11/2015 0:45,3,100
2/11/2015 0:50,4,100
2/11/2015 0:55,7,100
2/11/2015 1:00,3,100
2/11/2015 1:05,1,100
2/11/2015 1:10,2,100
2/11/2015 1:15,4,100
2/11/2015 1:20,2,100
2/11/2015 1:25,6,100
2/11/2015 1:30,3,100
2/11/2015 1:35,1,100
2/11/2015 1:40,2,100
2/11/2015 1:45,3,100
2/11/2015 1:50,1,100
2/11/2015 1:55,2,100
2/11/2015 2:00,2,100
2/11/2015 2:05,3,100
2/11/2015 2:10,2,100
2/11/2015 2:15,2,100
2/11/2015 2:20,3,100
2/11/2015 2:25,2,100
2/11/2015 2:30,4,100
2/11/2015 2:35,2,100
2/11/2015 2:40,3,100
2/11/2015 2:45,2,100
2/11/2015 2:50,0,100
2/11/2015 2:55,1,100
2/11/2015 3:00,3,100
2/11/2015 3:05,3,100
2/11/2015 3:10,4,100
2/11/2015 3:15,4,100
2/11/2015 3:20,0,100
2/11/2015 3:25,2,100
2/11/2015 3:30,2,100
2/11/2015 3:35,1,100
2/11/2015 3:40,1,100
2/11/2015 3:45,6,100
2/11/2015 3:50,11,100
2/11/2015 3:55,5,100
2/11/2015 4:00,4,100
2/11/2015 4:05,3,100
2/11/2015 4:10,3,100
2/11/2015 4:15,4,100
2/11/2015 4:20,6,100
2/11/2015 4:25,7,100
2/11/2015 4:30,6,100
2/11/2015 4:35,4,100
2/11/2015 4:40,10,100
2/11/2015 4:45,17,100
2/11/2015 4:50,11,100
2/11/2015 4:55,14,100
2/11/2015 5:00,19,100
2/11/2015 5:05,11,100
2/11/2015 5:10,19,100
2/11/2015 5:15,18,100
2/11/2015 5:20,21,100
2/11/2015 5:25,28,100
2/11/2015 5:30,23,100
2/11/2015 5:35,29,100
2/11/2015 5:40,28,100
2/11/2015 5:45,36,100
2/11/2015 5:50,30,100
2/11/2015 5:55,36,100
2/11/2015 6:00,38,100
2/11/2015 6:05,39,100
2/11/2015 6:10,41,100
2/11/2015 6:15,31,100
2/11/2015 6:20,24,100
2/11/2015 6:25,23,100
2/11/2015 6:30,28,100
2/11/2015 6:35,28,100
2/11/2015 6:40,35,100
2/11/2015 6:45,33,100
2/11/2015 6:50,28,100
2/11/2015 6:55,30,100
2/11/2015 7:00,29,100
2/11/2015 7:05,30,100
2/11/2015 7:10,24,100
2/11/2015 7:15,31,100
2/11/2015 7:20,32,100
2/11/2015 7:25,30,100
2/11/2015 7:30,43,100
2/11/2015 7:35,35,100
2/11/2015 7:40,39,100
2/11/2015 7:45,45,100
2/11/2015 7:50,45,100
2/11/2015 7:55,51,100
2/11/2015 8:00,41,100
2/11/2015 8:05,45,100
2/11/2015 8:10,30,100
2/11/2015 8:15,30,100
2/11/2015 8:20,29,100
2/11/2015 8:25,38,100
2/11/2015 8:30,40,100
2/11/2015 8:35,32,100
2/11/2015 8:40,38,100
2/11/2015 8:45,45,100
2/11/2015 8:50,47,100
2/11/2015 8:55,51,100
2/11/2015 9:00,50,100
2/11/2015 9:05,69,100
2/11/2015 9:10,49,100
2/11/2015 9:15,58,100
2/11/2015 9:20,64,100
2/11/2015 9:25,47,100
2/11/2015 9:30,57,100
2/11/2015 9:35,53,100
2/11/2015 9:40,46,100
2/11/2015 9:45,51,100
2/11/2015 9:50,56,100
2/11/2015 9:55,45,100
2/11/2015 10:00,45,100
2/11/2015 10:05,50,100
2/11/2015 10:10,45,100
2/11/2015 10:15,42,100
2/11/2015 10:20,58,100
2/11/2015 10:25,35,100
2/11/2015 10:30,42,100
2/11/2015 10:35,37,100
2/11/2015 10:40,53,100
2/11/2015 10:45,45,100
2/11/2015 10:50,34,100
2/11/2015 10:55,61,100
2/11/2015 11:00,46,100
2/11/2015 11:05,50,100
2/11/2015 11:10,47,100
2/11/2015 11:15,44,100
2/11/2015 11:20,50,100
2/11/2015 11:25,39,100
2/11/2015 11:30,46,100
2/11/2015 11:35,42,100
2/11/2015 11:40,44,100
2/11/2015 11:45,29,100
2/11/2015 11:50,46,100
2/11/2015 11:55,45,100
2/11/2015 12:00,43,100
2/11/2015 12:05,40,100
2/11/2015 12:10,36,100
2/11/2015 12:15,39,100
2/11/2015 12:20,38,100
2/11/2015 12:25,41,100
2/11/2015 12:30,40,100
2/11/2015 12:35,31,100
2/11/2015 12:40,34,100
2/11/2015 12:45,34,100
2/11/2015 12:50,42,100
2/11/2015 12:55,33,100
2/11/2015 13:00,38,100
2/11/2015 13:05,32,100
2/11/2015 13:10,34,100
2/11/2015 13:15,22,100
2/11/2015 13:20,29,100
2/11/2015 13:25,30,100
2/11/2015 13:30,26,100
2/11/2015 13:35,30,100
2/11/2015 13:40,34,100
2/11/2015 13:45,23,100
2/11/2015 13:50,36,100
2/11/2015 13:55,30,100
2/11/2015 14:00,40,100
2/11/2015 14:05,31,100
2/11/2015 14:10,21,100
2/11/2015 14:15,25,100
2/11/2015 14:20,25,100
2/11/2015 14:25,26,100
2/11/2015 14:30,27,100
2/11/2015 14:35,29,100
2/11/2015 14:40,23,100
2/11/2015 14:45,26,100
2/11/2015 14:50,24,100
2/11/2015 14:55,28,100
2/11/2015 15:00,22,100
2/11/2015 15:05,29,100
2/11/2015 15:10,18,100
2/11/2015 15:15,15,100
2/11/2015 15:20,25,100
2/11/2015 15:25,30,100
2/11/2015 15:30,18,100
2/11/2015 15:35,20,100
2/11/2015 15:40,24,100
2/11/2015 15:45,15,100
2/11/2015 15:50,11,100
2/11/2015 15:55,10,100
2/11/2015 16:00,13,100
2/11/2015 16:05,13,100
2/11/2015 16:10,13,100
2/11/2015 16:15,14,100
2/11/2015 16:20,10,100
2/11/2015 16:25,10,100
2/11/2015 16:30,16,100
2/11/2015 16:35,16,100
2/11/2015 16:40,15,100
2/11/2015 16:45,9,100
2/11/2015 16:50,18,100
2/11/2015 16:55,14,100
2/11/2015 17:00,17,100
2/11/2015 17:05,13,100
2/11/2015 17:10,6,100
2/11/2015 17:15,21,100
2/11/2015 17:20,17,100
2/11/2015 17:25,15,100
2/11/2015 17:30,3,100
2/11/2015 17:35,6,100
2/11/2015 17:40,6,100
2/11/2015 17:45,17,100
2/11/2015 17:50,18,100
2/11/2015 17:55,16,100
2/11/2015 18:00,22,100
2/11/2015 18:05,19,100
2/11/2015 18:10,18,100
2/11/2015 18:15,17,100
2/11/2015 18:20,20,100
2/11/2015 18:25,21,100
2/11/2015 18:30,17,100
2/11/2015 18:35,20,100
2/11/2015 18:40,23,100
2/11/2015 18:45,20,100
2/11/2015 18:50,36,100
2/11/2015 18:55,28,100
2/11/2015 19:00,37,100
2/11/2015 19:05,46,100
2/11/2015 19:10,37,100
2/11/2015 19:15,33,100
2/11/2015 19:20,35,100
2/11/2015 19:25,22,100
2/11/2015 19:30,23,100
2/11/2015 19:35,32,100
2/11/2015 19:40,22,100
2/11/2015 19:45,30,100
2/11/2015 19:50,24,100
2/11/2015 19:55,26,100
2/11/2015 20:00,24,100
2/11/2015 20:05,27,100
2/11/2015 20:10,21,100
2/11/2015 20:15,17,100
2/11/2015 20:20,24,100
2/11/2015 20:25,18,100
2/11/2015 20:30,21,100
2/11/2015 20:35,27,100
2/11/2015 20:40,27,100
2/11/2015 20:45,17,100
2/11/2015 20:50,17,100
2/11/2015 20:55,14,100
2/11/2015 21:00,19,100
2/11/2015 21:05,23,100
2/11/2015 21:10,21,100
2/11/2015 21:15,15,100
2/11/2015 21:20,15,100
2/11/2015 21:25,16,100
2/11/2015 21:30,17,100
2/11/2015 21:35,15,100
2/11/2015 21:40,20,100
2/11/2015 21:45,8,100
2/11/2015 21:50,19,100
2/11/2015 21:55,15,100
2/11/2015 22:00,17,100
2/11/2015 22:05,16,100
2/11/2015 22:10,9,100
2/11/2015 22:15,19,100
2/11/2015 22:20,16,100
2/11/2015 22:25,22,100
2/11/2015 22:30,11,100
2/11/2015 22:35,15,100
2/11/2015 22:40,18,100
2/11/2015 22:45,15,100
2/11/2015 22:50,9,100
2/11/2015 22:55,11,100
2/11/2015 23:00,8,100
2/11/2015 23:05,6,100
2/11/2015 23:10,9,100
2/11/2015 23:15,10,100
2/11/2015 23:20,5,100
2/11/2015 23:25,17,100
2/11/2015 23:30,11,100
2/11/2015 23:35,6,100
2/11/2015 23:40,7,100
2/11/2015 23:45,12,100
2/11/2015 23:50,4,100
2/11/2015 23:55,12,100
2/12/2015 0:00,4,100
2/12/2015 0:05,6,100
2/12/2015 0:10,4,100
2/12/2015 0:15,3,100
2/12/2015 0:20,4,100
2/12/2015 0:25,9,100
2/12/2015 0:30,8,100
2/12/2015 0:35,3,100
2/12/2015 0:40,4,100
2/12/2015 0:45,2,100
2/12/2015 0:50,7,100
2/12/2015 0:55,4,100
2/12/2015 1:00,3,100
2/12/2015 1:05,3,100
2/12/2015 1:10,4,100
2/12/2015 1:15,3,100
2/12/2015 1:20,6,100
2/12/2015 1:25,8,100
2/12/2015 1:30,3,100
2/12/2015 1:35,3,100
2/12/2015 1:40,2,100
2/12/2015 1:45,4,100
2/12/2015 1:50,4,100
2/12/2015 1:55,6,100
2/12/2015 2:00,4,100
2/12/2015 2:05,4,100
2/12/2015 2:10,2,100
2/12/2015 2:15,2,100
2/12/2015 2:20,4,100
2/12/2015 2:25,0,100
2/12/2015 2:30,0,0
2/12/2015 2:35,3,100
2/12/2015 2:40,1,100
2/12/2015 2:45,1,100
2/12/2015 2:50,1,100
2/12/2015 2:55,2,100
2/12/2015 3:00,1,100
2/12/2015 3:05,4,100
2/12/2015 3:10,2,100
2/12/2015 3:15,5,100
2/12/2015 3:20,1,100
2/12/2015 3:25,0,100
2/12/2015 3:30,1,100
2/12/2015 3:35,1,100
2/12/2015 3:40,3,100
2/12/2015 3:45,4,100
2/12/2015 3:50,5,100
2/12/2015 3:55,5,100
2/12/2015 4:00,1,100
2/12/2015 4:05,5,100
2/12/2015 4:10,5,100
2/12/2015 4:15,3,100
2/12/2015 4:20,10,100
2/12/2015 4:25,4,100
2/12/2015 4:30,6,100
2/12/2015 4:35,5,100
2/12/2015 4:40,8,100
2/12/2015 4:45,17,100
2/12/2015 4:50,7,100
2/12/2015 4:55,15,100
2/12/2015 5:00,18,100
2/12/2015 5:05,13,100
2/12/2015 5:10,11,100
2/12/2015 5:15,18,100
2/12/2015 5:20,23,100
2/12/2015 5:25,22,100
2/12/2015 5:30,20,100
2/12/2015 5:35,24,100
2/12/2015 5:40,22,100
2/12/2015 5:45,32,100
2/12/2015 5:50,40,100
2/12/2015 5:55,34,100
2/12/2015 6:00,52,100
2/12/2015 6:05,44,100
2/12/2015 6:10,29,100
2/12/2015 6:15,43,100
2/12/2015 6:20,23,100
2/12/2015 6:25,19,100
2/12/2015 6:30,27,100
2/12/2015 6:35,35,100
2/12/2015 6:40,33,100
2/12/2015 6:45,32,100
2/12/2015 6:50,21,100
2/12/2015 6:55,26,100
2/12/2015 7:00,31,100
2/12/2015 7:05,26,100
2/12/2015 7:10,23,100
2/12/2015 7:15,26,100
2/12/2015 7:20,27,100
2/12/2015 7:25,34,100
2/12/2015 7:30,39,100
2/12/2015 7:35,29,100
2/12/2015 7:40,43,100
2/12/2015 7:45,42,100
2/12/2015 7:50,43,100
2/12/2015 7:55,57,100
2/12/2015 8:00,56,100
2/12/2015 8:05,48,100
2/12/2015 8:10,56,100
2/12/2015 8:15,62,100
2/12/2015 8:20,56,100
2/12/2015 8:25,53,100
2/12/2015 8:30,51,100
2/12/2015 8:35,54,100
2/12/2015 8:40,58,100
2/12/2015 8:45,65,100
2/12/2015 8:50,67,100
2/12/2015 8:55,53,100
2/12/2015 9:00,70,100
2/12/2015 9:05,73,100
2/12/2015 9:10,59,100
2/12/2015 9:15,53,100
2/12/2015 9:20,64,100
2/12/2015 9:25,56,100
2/12/2015 9:30,63,100
2/12/2015 9:35,43,100
2/12/2015 9:40,48,100
2/12/2015 9:45,58,100
2/12/2015 9:50,41,100
2/12/2015 9:55,60,100
2/12/2015 10:00,42,100
2/12/2015 10:05,40,100
2/12/2015 10:10,44,100
2/12/2015 10:15,47,100
2/12/2015 10:20,36,100
2/12/2015 10:25,49,100
2/12/2015 10:30,42,100
2/12/2015 10:35,43,100
2/12/2015 10:40,46,100
2/12/2015 10:45,35,100
2/12/2015 10:50,42,100
2/12/2015 10:55,46,100
2/12/2015 11:00,43,100
2/12/2015 11:05,40,100
2/12/2015 11:10,48,100
2/12/2015 11:15,50,100
2/12/2015 11:20,44,100
2/12/2015 11:25,37,100
2/12/2015 11:30,44,100
2/12/2015 11:35,34,100
2/12/2015 11:40,36,100
2/12/2015 11:45,40,100
2/12/2015 11:50,33,100
2/12/2015 11:55,41,100
2/12/2015 12:00,40,100
2/12/2015 12:05,43,100
2/12/2015 12:10,37,100
2/12/2015 12:15,26,100
2/12/2015 12:20,34,100
2/12/2015 12:25,29,100
2/12/2015 12:30,32,100
2/12/2015 12:35,31,100
2/12/2015 12:40,32,100
2/12/2015 12:45,34,100
2/12/2015 12:50,30,100
2/12/2015 12:55,26,100
2/12/2015 13:00,36,100
2/12/2015 13:05,29,100
2/12/2015 13:10,38,100
2/12/2015 13:15,37,100
2/12/2015 13:20,25,100
2/12/2015 13:25,27,100
2/12/2015 13:30,26,100
2/12/2015 13:35,31,100
2/12/2015 13:40,28,100
2/12/2015 13:45,32,100
2/12/2015 13:50,22,100
2/12/2015 13:55,33,100
2/12/2015 14:00,39,100
2/12/2015 14:05,29,100
2/12/2015 14:10,21,100
2/12/2015 14:15,26,100
2/12/2015 14:20,22,100
2/12/2015 14:25,23,100
2/12/2015 14:30,28,100
2/12/2015 14:35,11,100
2/12/2015 14:40,30,100
2/12/2015 14:45,40,100
2/12/2015 14:50,23,100
2/12/2015 14:55,23,100
2/12/2015 15:00,28,100
2/12/2015 15:05,16,100
2/12/2015 15:10,20,100
2/12/2015 15:15,16,100
2/12/2015 15:20,17,100
2/12/2015 15:25,26,100
2/12/2015 15:30,18,100
2/12/2015 15:35,13,100
2/12/2015 15:40,19,100
2/12/2015 15:45,24,100
2/12/2015 15:50,11,100
2/12/2015 15:55,13,100
2/12/2015 16:00,13,100
2/12/2015 16:05,14,100
2/12/2015 16:10,11,100
2/12/2015 16:15,14,100
2/12/2015 16:20,10,100
2/12/2015 16:25,12,100
2/12/2015 16:30,17,100
2/12/2015 16:35,15,100
2/12/2015 16:40,17,100
2/12/2015 16:45,17,100
2/12/2015 16:50,16,100
2/12/2015 16:55,9,100
2/12/2015 17:00,21,100
2/12/2015 17:05,9,100
2/12/2015 17:10,11,100
2/12/2015 17:15,20,100
2/12/2015 17:20,15,100
2/12/2015 17:25,12,100
2/12/2015 17:30,26,100
2/12/2015 17:35,21,100
2/12/2015 17:40,15,100
2/12/2015 17:45,19,100
2/12/2015 17:50,24,100
2/12/2015 17:55,15,100
2/12/2015 18:00,24,100
2/12/2015 18:05,34,100
2/12/2015 18:10,26,100
2/12/2015 18:15,25,100
2/12/2015 18:20,28,100
2/12/2015 18:25,33,100
2/12/2015 18:30,37,100
2/12/2015 18:35,27,100
2/12/2015 18:40,34,100
2/12/2015 18:45,47,100
2/12/2015 18:50,51,100
2/12/2015 18:55,65,100
2/12/2015 19:00,47,100
2/12/2015 19:05,66,100
2/12/2015 19:10,63,100
2/12/2015 19:15,46,100
2/12/2015 19:20,65,100
2/12/2015 19:25,36,100
2/12/2015 19:30,29,100
2/12/2015 19:35,42,100
2/12/2015 19:40,35,100
2/12/2015 19:45,29,100
2/12/2015 19:50,23,100
2/12/2015 19:55,30,100
2/12/2015 20:00,23,100
2/12/2015 20:05,20,100
2/12/2015 20:10,33,100
2/12/2015 20:15,33,100
2/12/2015 20:20,20,100
2/12/2015 20:25,21,100
2/12/2015 20:30,23,100
2/12/2015 20:35,21,100
2/12/2015 20:40,26,100
2/12/2015 20:45,22,100
2/12/2015 20:50,28,100
2/12/2015 20:55,22,100
2/12/2015 21:00,20,100
2/12/2015 21:05,14,100
2/12/2015 21:10,21,100
2/12/2015 21:15,16,100
2/12/2015 21:20,10,100
2/12/2015 21:25,10,100
2/12/2015 21:30,13,100
2/12/2015 21:35,13,100
2/12/2015 21:40,12,100
2/12/2015 21:45,18,100
2/12/2015 21:50,17,100
2/12/2015 21:55,17,100
2/12/2015 22:00,17,100
2/12/2015 22:05,15,100
2/12/2015 22:10,13,100
2/12/2015 22:15,10,100
2/12/2015 22:20,19,100
2/12/2015 22:25,10,100
2/12/2015 22:30,17,100
2/12/2015 22:35,13,100
2/12/2015 22:40,15,100
2/12/2015 22:45,17,100
2/12/2015 22:50,12,100
2/12/2015 22:55,18,100
2/12/2015 23:00,16,100
2/12/2015 23:05,17,100
2/12/2015 23:10,16,100
2/12/2015 23:15,18,100
2/12/2015 23:20,16,100
2/12/2015 23:25,9,100
2/12/2015 23:30,5,100
2/12/2015 23:35,9,100
2/12/2015 23:40,10,100
2/12/2015 23:45,12,100
2/12/2015 23:50,12,100
2/12/2015 23:55,9,100
2/13/2015 0:00,6,100
2/13/2015 0:05,3,100
2/13/2015 0:10,5,100
2/13/2015 0:15,6,100
2/13/2015 0:20,7,100
2/13/2015 0:25,4,100
2/13/2015 0:30,7,100
2/13/2015 0:35,3,100
2/13/2015 0:40,1,100
2/13/2015 0:45,8,100
2/13/2015 0:50,3,100
2/13/2015 0:55,2,100
2/13/2015 1:00,3,100
2/13/2015 1:05,2,100
2/13/2015 1:10,2,100
2/13/2015 1:15,4,100
2/13/2015 1:20,3,100
2/13/2015 1:25,0,100
2/13/2015 1:30,7,100
2/13/2015 1:35,3,100
2/13/2015 1:40,7,100
2/13/2015 1:45,8,100
2/13/2015 1:50,5,100
2/13/2015 1:55,6,100
2/13/2015 2:00,7,100
2/13/2015 2:05,2,100
2/13/2015 2:10,3,100
2/13/2015 2:15,4,100
2/13/2015 2:20,7,100
2/13/2015 2:25,5,100
2/13/2015 2:30,4,100
2/13/2015 2:35,3,100
2/13/2015 2:40,1,100
2/13/2015 2:45,2,100
2/13/2015 2:50,1,100
2/13/2015 2:55,2,100
2/13/2015 3:00,2,100
2/13/2015 3:05,2,100
2/13/2015 3:10,3,100
2/13/2015 3:15,4,100
2/13/2015 3:20,2,100
2/13/2015 3:25,2,100
2/13/2015 3:30,1,100
2/13/2015 3:35,4,100
2/13/2015 3:40,2,100
2/13/2015 3:45,1,100
2/13/2015 3:50,2,100
2/13/2015 3:55,3,100
2/13/2015 4:00,6,100
2/13/2015 4:05,2,100
2/13/2015 4:10,4,100
2/13/2015 4:15,1,100
2/13/2015 4:20,9,100
2/13/2015 4:25,3,100
2/13/2015 4:30,8,100
2/13/2015 4:35,11,100
2/13/2015 4:40,9,100
2/13/2015 4:45,14,100
2/13/2015 4:50,10,100
2/13/2015 4:55,13,100
2/13/2015 5:00,9,100
2/13/2015 5:05,12,100
2/13/2015 5:10,18,100
2/13/2015 5:15,23,100
2/13/2015 5:20,17,100
2/13/2015 5:25,21,100
2/13/2015 5:30,28,100
2/13/2015 5:35,29,100
2/13/2015 5:40,30,100
2/13/2015 5:45,34,100
2/13/2015 5:50,29,100
2/13/2015 5:55,34,100
2/13/2015 6:00,42,100
2/13/2015 6:05,30,100
2/13/2015 6:10,40,100
2/13/2015 6:15,27,100
2/13/2015 6:20,25,100
2/13/2015 6:25,27,100
2/13/2015 6:30,37,100
2/13/2015 6:35,32,100
2/13/2015 6:40,41,100
2/13/2015 6:45,33,100
2/13/2015 6:50,29,100
2/13/2015 6:55,31,100
2/13/2015 7:00,40,100
2/13/2015 7:05,32,100
2/13/2015 7:10,42,100
2/13/2015 7:15,27,100
2/13/2015 7:20,42,100
2/13/2015 7:25,55,100
2/13/2015 7:30,35,100
2/13/2015 7:35,44,100
2/13/2015 7:40,39,100
2/13/2015 7:45,48,100
2/13/2015 7:50,53,100
2/13/2015 7:55,47,100
2/13/2015 8:00,49,100
2/13/2015 8:05,45,100
2/13/2015 8:10,50,100
2/13/2015 8:15,39,100
2/13/2015 8:20,46,100
2/13/2015 8:25,45,100
2/13/2015 8:30,58,100
2/13/2015 8:35,45,100
2/13/2015 8:40,57,100
2/13/2015 8:45,53,100
2/13/2015 8:50,59,100
2/13/2015 8:55,57,100
2/13/2015 9:00,65,100
2/13/2015 9:05,60,100
2/13/2015 9:10,49,100
2/13/2015 9:15,58,100
2/13/2015 9:20,47,100
2/13/2015 9:25,50,100
2/13/2015 9:30,55,100
2/13/2015 9:35,33,100
2/13/2015 9:40,50,100
2/13/2015 9:45,61,100
2/13/2015 9:50,38,100
2/13/2015 9:55,52,100
2/13/2015 10:00,38,100
2/13/2015 10:05,43,100
2/13/2015 10:10,24,100
2/13/2015 10:15,32,100
2/13/2015 10:20,23,100
2/13/2015 10:25,34,100
2/13/2015 10:30,24,100
2/13/2015 10:35,29,100
